DATE,PS_AVG,TMP_AVG,TMP_MAX,TMP_MNM,TD_AVG,HM_AVG,HM_MNM,WSPD_AVG,WSPD_MAX,WD_MAX,WSPD_INS,WD_INS,CA_TOT_AVG,RN_SUM,SD_MAX,VIS_MNM,CLA,CLF,BASE
1,1007.9,21.6,25.1,19.9,19.5,88,73,8.2,13,13,18,6,7.2,17.5,,400,5,SC,25
2,1006.8,21.3,23.0,19.4,18.5,85,76,9.0,14,3,21,6,7.0,1.2,,350,4,SC,25
3,1010.3,23.3,27.3,19.7,19.2,79,57,4.6,9,5,14,29,5.4,0.0,,800,5,SC,30
4,1011.5,23.6,25.5,21.8,20.0,80,70,4.7,8,13,11,14,6.6,0.1,,600,4,SC,60
5,1010.8,22.2,25.7,20.4,18.2,79,61,8.3,14,5,21,6,7.0,0.1,,,5,SC,30
6,1008.1,18.3,20.7,17.1,16.6,90,84,9.2,15,5,23,6,7.9,10.6,,400,5,SC,25
7,1005.8,21.8,25.2,18.4,17.3,76,67,7.8,11,2,23,34,5.5,,,,8,AS,80
8,1007.3,22.6,26.2,19.1,17.0,72,55,8.5,17,28,25,29,3.2,,,,6,CI,170
9,1009.5,22.9,25.9,19.0,18.3,76,59,5.8,13,27,18,25,1.0,0.0,,600,5,SC,30
10,1011.7,24.5,27.6,21.0,21.5,84,68,8.5,16,26,24,29,2.2,,,220,6,AC,120
11,1012.1,24.1,26.5,21.9,21.0,83,69,6.3,13,28,22,25,3.5,,,170,6,CI,160
12,1012.9,23.5,27.7,20.3,20.5,84,68,4.3,9,29,24,32,3.2,,,160,5,CI,180
13,1013.6,23.9,27.1,20.5,21.3,86,71,4.7,7,3,10,6,5.0,,,180,7,AC,150
14,1011.2,22.5,27.4,18.5,19.6,85,57,7.6,13,14,18,11,7.4,28.7,,220,5,SC,30
15,1007.0,21.2,23.7,18.5,19.4,89,79,6.1,17,5,24,10,7.0,2.9,,300,5,SC,25
16,1008.5,21.9,25.4,19.4,18.9,83,68,8.6,16,3,22,5,6.0,0.0,,700,5,SC,30
17,1012.6,24.3,29.0,20.5,17.9,68,51,8.4,13,3,19,4,2.8,,,,5,SC,45
18,1013.3,21.9,23.6,19.4,19.4,86,71,9.4,16,14,22,15,7.2,27.7,,260,5,SC,25
19,1010.7,22.5,26.1,20.4,21.4,94,89,12.2,21,21,31,22,8.0,46.1,,140,6,CB,20
20,1010.0,24.9,30.3,20.2,22.7,89,70,13.3,24,23,32,23,7.4,19.9,,300,6,SC,25
21,1013.9,22.4,24.4,20.9,19.5,84,73,9.3,21,21,30,23,7.6,0.7,,420,5,SC,25
22,1019.3,21.3,23.6,19.7,17.5,80,67,7.8,14,9,21,11,7.8,0.0,,300,5,SC,30
23,1019.4,22.2,26.3,18.9,16.9,73,56,6.6,11,12,17,13,7.3,3.6,,600,5,SC,35
24,1017.1,22.2,26.3,19.2,19.2,84,65,5.3,10,29,20,6,3.5,0.1,,800,8,AS,100
25,1016.1,22.1,25.9,18.7,19.4,85,64,3.9,8,26,16,26,1.0,,,500,,,
26,1015.7,22.4,25.3,19.3,20.0,87,76,8.0,12,15,17,25,4.3,,,300,3,SC,30
27,1011.5,22.0,24.5,18.7,20.8,93,77,13.0,21,22,36,23,8.0,19.4,,250,4,SC,25
28,1017.4,18.6,20.2,16.7,9.6,57,43,9.5,15,34,19,35,7.6,,,800,8,AS,90
29,1021.1,18.6,22.2,14.5,14.1,75,62,5.3,9,5,14,8,7.0,0.0,,700,5,AC,80
30,1019.0,19.2,20.8,17.9,16.9,87,74,7.4,13,15,17,21,7.2,0.3,,700,4,SC,40
