DATE,PS_AVG,TMP_AVG,TMP_MAX,TMP_MNM,TD_AVG,HM_AVG,HM_MNM,WSPD_AVG,WSPD_MAX,WD_MAX,WSPD_INS,WD_INS,CA_TOT_AVG,RN_SUM,SD_MAX,VIS_MNM,CLA,CLF,BASE
1,1014.1,23.6,27.6,20.5,17.8,71,55,5.2,12,29,16,29,3.9,,,190,3,AC,120
2,1012.0,23.2,27.4,19.5,16.6,67,53,8.4,15,17,22,15,6.8,5.5,,800,5,SC,25
3,1003.2,19.0,21.6,16.6,17.0,88,81,8.6,16,5,23,6,7.3,56.5,,180,5,SC,25
4,1008.3,22.1,25.7,17.7,16.9,73,58,5.3,11,28,20,29,2.6,,,,,,
5,1012.8,22.9,26.3,19.2,18.7,78,62,5.3,11,24,20,25,3.8,,,,6,AC,150
6,1012.6,23.7,27.1,20.9,18.1,73,41,5.6,10,29,19,31,2.8,,,380,3,SC,30
7,1009.4,23.3,27.3,19.6,18.5,75,60,4.6,10,29,14,31,3.1,,,120,7,CI,180
8,1007.3,23.7,27.5,20.1,18.6,75,48,6.1,11,28,19,28,2.2,,,140,6,SC,20
9,1008.4,22.4,25.9,18.9,12.2,56,25,6.2,10,34,16,30,3.2,,,120,5,AC,120
10,1010.9,21.7,25.8,17.0,12.1,55,35,5.6,10,30,15,30,0.2,,,,,,
11,1013.4,22.4,26.8,17.5,14.1,60,44,5.0,10,30,14,33,1.4,,,,,,
12,1013.6,21.7,24.5,18.5,16.0,70,55,3.9,8,16,15,25,5.5,,,600,7,AC,120
13,1014.9,22.2,27.1,17.8,16.1,69,49,6.3,10,30,16,17,1.3,,,250,,,
14,1015.6,22.4,26.5,18.2,14.1,60,38,6.6,11,29,20,5,3.9,,,,5,AC,150
15,1014.0,22.4,24.9,19.8,15.0,64,40,6.5,14,34,18,36,6.5,,,,7,AS,110
16,1016.0,20.7,24.8,16.5,6.8,42,17,5.4,11,35,15,36,5.8,,,,7,CS,170
17,1016.7,20.2,23.3,18.0,8.4,47,36,4.7,11,5,15,5,6.6,,,,8,AS,100
18,1017.9,19.3,24.1,15.6,11.0,60,37,6.1,12,5,17,8,3.9,,,,6,CI,180
19,1014.9,20.3,25.3,15.1,11.5,60,32,4.8,10,30,15,32,0.5,,,900,,,
20,1014.3,20.4,25.1,16.1,12.5,62,38,4.8,10,30,16,31,0.6,,,200,,,
21,1017.2,20.1,24.9,16.8,13.1,65,39,4.0,8,15,12,33,3.7,,,500,3,SC,25
22,1018.8,20.7,26.3,15.7,13.0,64,36,5.5,9,4,13,6,0.3,,,400,,,
23,1017.1,22.5,27.4,17.7,11.5,52,28,6.3,12,16,18,30,4.4,0.0,,600,5,SC,25
24,1010.0,20.9,24.5,18.7,14.6,68,47,6.6,14,4,19,2,6.6,0.0,,600,5,SC,25
25,1013.3,21.5,26.3,17.9,14.7,67,39,4.8,10,28,15,29,2.5,,,,7,AS,150
26,1016.1,20.6,24.0,17.1,15.5,73,59,6.3,16,16,20,17,5.9,,,120,4,SC,25
27,1016.9,20.7,24.5,16.3,16.5,77,63,5.8,13,23,21,29,4.0,,,800,5,SC,30
28,1016.1,21.0,23.7,18.9,17.4,80,67,3.5,8,24,14,24,7.2,0.5,,700,4,SC,30
29,1013.9,19.0,20.4,16.9,16.9,87,77,4.6,11,4,13,7,6.8,10.0,,170,5,SC,25
30,1016.9,18.4,24.3,14.0,12.7,71,51,6.8,13,5,18,24,2.1,,,300,,,
