DATE,PS_AVG,TMP_AVG,TMP_MAX,TMP_MNM,TD_AVG,HM_AVG,HM_MNM,WSPD_AVG,WSPD_MAX,WD_MAX,WSPD_INS,WD_INS,CA_TOT_AVG,RN_SUM,SD_MAX,VIS_MNM,CLA,CLF,BASE
1,1015.2,22.3,29.8,15.3,11.7,55,34,4.2,11,28,16,28,0.0,,,800,,,
2,1015.7,21.9,29.2,14.9,10.0,50,23,4.1,11,31,15,31,1.4,,,800,5,CI,200
3,1013.6,22.4,30.1,14.4,10.0,50,26,3.9,12,30,19,27,3.6,,,,5,CI,200
4,1013.2,21.4,26.5,16.1,12.0,57,36,5.0,13,30,17,30,5.8,,,,7,AS,130
5,1012.2,22.4,28.7,15.5,12.9,57,38,4.5,12,31,18,30,1.8,,,600,8,AS,130
6,1012.7,20.9,25.8,16.4,14.5,67,56,5.2,11,31,15,31,0.0,,,600,,,
7,1012.5,20.4,27.9,16.4,15.2,73,49,4.7,13,31,16,30,3.0,,,300,5,ST,8
8,1009.5,20.7,25.7,17.0,14.6,69,54,4.3,11,30,14,30,4.0,,,350,5,ST,10
9,1007.4,22.5,30.0,16.3,15.5,68,40,5.3,11,10,18,9,4.4,12.5,,250,6,SC,30
10,1005.1,20.9,24.5,17.7,13.0,62,48,7.4,14,14,20,13,7.3,2.0,,,7,SC,35
11,1001.4,19.9,23.5,17.4,12.7,65,47,5.2,11,31,13,8,7.0,4.5,,,5,SC,30
12,1003.4,20.4,26.7,15.8,13.9,68,47,5.0,14,30,19,29,2.8,0.5,,,5,SC,35
13,1006.6,21.4,27.1,17.2,14.2,65,47,4.4,12,24,18,24,6.0,,,,7,AC,120
14,1007.8,21.1,24.8,18.0,15.7,72,55,5.5,11,11,17,10,7.9,38.0,,140,6,SC,25
15,1011.0,21.9,26.3,17.9,12.3,56,43,7.5,13,13,19,12,4.8,0.5,,,5,SC,35
16,1012.7,21.6,27.3,16.3,11.8,55,42,5.1,12,12,16,12,0.9,,,,5,CI,200
17,1010.9,21.4,26.5,17.0,15.6,71,56,3.2,10,30,14,30,5.5,,,600,5,CI,200
18,1007.4,23.3,29.8,18.3,15.1,63,39,4.1,11,31,16,30,3.2,,,350,7,CI,200
19,1005.4,21.4,27.3,17.1,14.6,67,47,3.7,10,24,16,24,6.8,,,500,5,AC,120
20,1004.4,21.9,27.7,18.5,15.9,70,51,5.4,11,30,17,33,3.3,,,350,6,SC,25
21,1007.4,22.4,27.2,18.4,15.2,65,44,5.0,10,29,17,28,2.4,,,400,,,
22,1008.8,23.5,31.5,16.5,13.5,58,27,4.3,12,29,17,28,4.0,,,140,6,CI,200
23,1005.2,23.5,28.6,19.5,13.8,56,35,4.9,11,27,24,21,6.3,,,280,7,CI,200
24,1008.4,24.0,30.4,18.8,16.7,67,39,4.2,9,25,15,25,3.1,,,80,5,ST,6
25,1010.6,25.5,31.6,20.0,17.3,63,40,4.5,10,30,15,29,6.4,,,300,4,SC,20
26,1004.1,22.3,25.1,19.8,18.4,80,51,10.3,20,21,35,21,8.0,75.5,,70,7,SC,25
27,1002.6,22.1,26.1,19.0,18.1,79,66,6.0,13,22,19,22,6.8,0.5,,160,8,SC,25
28,999.8,23.2,27.8,19.1,19.7,81,68,5.2,16,3,21,3,7.2,9.5,,200,7,SC,25
29,1003.1,23.8,28.6,19.8,19.4,78,57,4.5,9,22,16,25,5.5,0.0,,140,7,SC,25
30,1009.7,23.9,29.2,19.0,19.7,78,63,2.7,10,16,18,14,6.1,2.0,,20,5,SC,25
