DATE,PS_AVG,TMP_AVG,TMP_MAX,TMP_MNM,TD_AVG,HM_AVG,HM_MNM,WSPD_AVG,WSPD_MAX,WD_MAX,WSPD_INS,WD_INS,CA_TOT_AVG,RN_SUM,SD_MAX,VIS_MNM,CLA,CLF,BASE
1,999.6,22.6,27.0,17.8,12.0,55,23,7.5,16,31,24,30,3.6,0.0,,600,5,SC,25
2,1004.5,19.7,25.3,13.2,5.1,41,23,6.7,14,29,21,28,2.6,0.0,,,7,AC,110
3,1007.9,19.9,26.1,14.8,6.2,42,27,6.8,14,27,20,26,1.5,,,,6,AC,110
4,1011.7,20.5,27.8,12.4,5.7,41,23,5.9,14,29,22,29,0.6,,,,,,
5,1014.8,22.4,30.1,13.3,6.5,39,19,3.9,10,28,14,35,4.3,0.0,,,5,AC,110
6,1013.2,19.7,24.1,14.7,8.8,53,34,7.9,13,13,21,11,8.0,16.5,,300,6,SC,25
7,1005.0,17.8,20.0,15.3,14.3,81,68,6.2,12,31,17,30,6.9,11.5,,180,7,SC,25
8,1010.1,19.3,24.5,12.7,12.1,65,47,5.9,12,22,20,22,3.0,,,220,6,SC,20
9,1007.2,20.4,25.2,16.3,14.3,69,53,9.0,17,22,32,22,5.0,0.0,,220,5,ST,10
10,1007.5,20.5,26.9,15.3,7.5,50,17,4.8,10,34,17,28,5.4,2.5,,130,5,SC,25
11,1008.6,21.4,28.8,12.6,6.9,44,17,5.2,12,10,18,8,0.2,,,,,,
12,1014.4,21.3,27.2,16.5,7.8,44,26,6.9,13,11,17,11,4.0,,,,7,AC,100
13,1014.8,20.6,25.0,17.6,13.8,66,49,5.8,14,29,21,30,5.3,,,700,6,AC,120
14,1011.6,20.8,25.8,15.4,12.5,62,40,4.7,12,29,18,24,1.1,,,600,,,
15,1008.5,22.0,27.8,16.0,14.3,63,47,5.8,11,22,18,22,1.4,,,600,,,
16,1009.5,23.9,31.4,17.9,15.0,60,41,5.8,11,31,21,23,1.0,,,350,5,CI,200
17,1010.9,22.7,28.0,18.3,13.5,58,38,5.6,12,29,18,30,0.3,,,700,,,
18,1010.7,22.5,30.2,16.1,13.7,62,27,4.5,12,30,17,30,0.1,,,420,,,
19,1009.9,22.8,29.1,16.4,13.6,60,26,4.2,11,30,14,31,4.4,,,200,5,CI,200
20,1005.6,24.3,30.8,17.0,13.0,52,30,4.1,11,30,14,28,5.5,0.0,,600,6,AC,110
21,1005.8,24.1,30.5,20.2,14.1,56,33,4.8,14,23,20,23,3.5,0.0,,700,6,AC,110
22,1009.2,23.9,28.8,19.8,15.8,62,38,5.3,12,30,18,29,3.0,,,600,6,SC,20
23,1006.7,24.9,32.3,19.1,16.1,61,39,4.0,13,28,18,27,3.2,,,500,5,CI,180
24,1003.7,23.2,27.4,19.9,14.6,60,45,4.0,13,29,20,29,7.5,0.5,,800,4,AC,70
25,1002.7,23.9,29.5,19.6,16.3,65,41,3.7,11,30,15,28,5.1,,,600,6,SC,30
26,1007.2,23.6,30.8,20.8,17.2,69,45,5.5,17,18,21,18,6.1,2.0,,600,5,SC,25
27,1010.0,24.1,28.8,20.6,17.6,68,49,4.5,11,30,14,27,5.8,0.5,,110,7,SC,30
28,1012.3,25.1,30.1,21.2,17.5,64,47,4.4,12,30,16,29,3.8,,,250,5,SC,30
29,1011.6,25.0,31.1,19.8,17.7,66,42,4.5,11,30,16,30,3.7,,,250,6,AC,120
30,1008.7,25.0,30.9,20.6,18.2,68,44,4.5,10,30,14,28,5.2,,,180,5,SC,30
