DATE,PS_AVG,TMP_AVG,TMP_MAX,TMP_MNM,TD_AVG,HM_AVG,HM_MNM,WSPD_AVG,WSPD_MAX,WD_MAX,WSPD_INS,WD_INS,CA_TOT_AVG,RN_SUM,SD_MAX,VIS_MNM,CLA,CLF,BASE
1,1011.2,24.1,28.6,21.0,15.8,61,43,6.3,11,5,18,6,2.1,,,,6,AC,120
2,1012.5,22.5,26.3,19.4,14.0,60,41,5.7,10,5,17,6,5.4,,,,7,CI,160
3,1014.7,23.1,27.8,18.0,15.0,62,34,4.6,9,5,17,9,2.9,,,,6,CI,180
4,1014.8,23.8,26.1,22.1,17.1,66,60,6.3,10,9,17,9,6.3,,,,7,AC,130
5,1011.1,23.2,24.5,21.2,18.9,77,69,5.1,10,6,16,7,8.0,0.0,,,5,SC,25
6,1007.4,22.1,23.8,20.3,21.4,95,89,2.5,8,9,15,8,8.0,41.0,,,5,SC,20
7,1007.0,22.2,27.2,19.8,18.7,81,60,5.0,10,32,16,33,5.6,3.5,,,6,SC,25
8,1010.8,23.3,29.6,17.1,18.0,74,47,4.1,9,16,13,16,1.7,,,,7,CI,160
9,1012.5,23.5,29.3,18.6,18.3,75,51,3.6,7,32,13,27,5.8,,,,7,AC,140
10,1013.3,23.8,28.9,18.9,18.4,74,45,4.7,10,8,16,8,4.9,,,,4,AC,130
11,1005.5,23.1,28.2,19.5,20.9,88,76,5.8,13,32,29,32,7.6,57.0,,,6,SC,25
12,1012.7,24.3,29.9,20.5,17.1,66,44,8.0,14,33,21,31,0.8,,,,,,
13,1017.5,22.1,29.1,15.7,13.0,58,37,4.7,10,31,14,21,1.1,,,,,,
14,1018.1,22.3,27.3,16.2,15.6,67,49,5.7,11,8,18,9,2.6,,,,5,CI,180
15,1016.8,22.0,24.4,20.1,13.5,59,49,11.8,16,9,33,9,7.8,,,,8,CS,160
16,1011.3,22.3,24.3,20.1,14.9,63,60,11.1,15,5,28,7,7.9,,,,5,SC,30
17,1004.1,24.4,28.4,21.4,17.6,66,54,8.7,14,6,26,6,4.9,,,,5,SC,25
18,1008.6,23.2,28.9,16.9,15.9,65,42,5.5,12,32,19,33,0.8,,,,,,
19,1011.3,23.3,27.6,18.4,18.6,75,64,5.1,12,22,24,25,5.9,,,,6,CI,170
20,1011.9,22.2,26.1,17.5,14.4,63,39,6.3,10,30,32,29,6.3,,,,6,AC,140
21,1013.7,20.0,26.0,13.6,14.4,72,50,4.8,7,32,13,6,4.2,,,,6,CI,180
22,1012.7,21.4,27.8,17.3,15.7,73,37,3.6,9,22,17,23,1.8,,,,5,AC,150
23,1015.6,21.0,27.3,16.3,15.9,74,48,3.7,11,17,15,17,5.7,,,,4,AC,150
24,1015.5,21.6,28.9,17.1,16.5,75,45,4.2,12,18,16,18,2.1,,,,,,
25,1014.3,22.7,29.0,17.2,17.7,75,42,5.0,13,18,17,18,1.7,,,,5,CI,180
26,1012.1,24.1,28.0,21.9,17.7,68,47,7.2,11,8,18,9,3.2,,,,5,AC,140
27,1005.0,21.1,23.2,19.3,18.3,84,70,5.8,13,8,21,8,8.0,1.0,,,5,ST,18
28,1009.8,21.7,28.3,16.9,13.9,65,33,6.3,13,31,28,33,2.4,,,,7,AC,140
29,1017.5,18.0,23.8,14.0,7.0,51,27,6.0,13,32,27,32,2.6,,,,5,CI,200
30,1022.3,18.0,26.9,9.9,7.6,55,21,4.3,10,20,13,21,0.2,,,,,,
