DATE,PS_AVG,TMP_AVG,TMP_MAX,TMP_MNM,TD_AVG,HM_AVG,HM_MNM,WSPD_AVG,WSPD_MAX,WD_MAX,WSPD_INS,WD_INS,CA_TOT_AVG,RN_SUM,SD_MAX,VIS_MNM,CLA,CLF,BASE
1,1001.1,23.5,28.4,20.7,18.3,73,56,7.9,16,23,24,23,5.2,0.0,,,5,SC,25
2,1011.5,24.0,30.4,19.2,20.0,79,53,2.6,10,17,14,16,0.0,,,800,,,
3,1012.6,25.7,31.9,21.1,22.0,81,64,3.0,9,16,11,18,1.6,,,10,9,FG,5
4,1013.6,25.9,29.5,23.5,20.4,72,59,5.5,9,8,13,10,0.7,,,280,,,
5,1011.4,24.8,29.2,22.3,19.4,73,60,4.4,9,8,13,6,6.0,7.1,,350,7,SC,25
6,1011.3,23.7,26.1,21.5,18.7,74,62,8.7,16,7,21,6,5.5,,,400,6,SC,25
7,1014.7,22.8,26.0,20.5,15.7,64,58,10.3,15,7,20,7,1.2,,,,,,
8,1014.0,23.2,28.7,19.0,16.7,67,56,4.8,12,25,15,24,1.3,,,,,,
9,1010.5,23.4,28.1,18.9,17.1,68,56,6.1,13,34,18,33,0.8,,,500,,,
10,1012.0,23.0,27.1,20.0,17.4,71,50,3.8,9,16,11,16,3.7,,,470,7,SC,25
11,1013.1,23.3,28.8,19.4,18.3,75,49,2.5,10,16,13,16,0.4,,,400,,,
12,1013.2,24.0,29.6,20.0,19.2,76,51,3.4,12,16,14,16,1.7,,,160,5,SC,30
13,1014.3,21.9,25.6,19.0,17.8,78,70,4.3,13,16,16,16,6.8,8.0,,320,6,CU,20
14,1016.0,20.5,24.4,18.4,15.9,76,58,4.3,9,8,12,8,6.6,2.0,,500,5,SC,20
15,1015.2,17.8,19.6,15.5,14.7,83,74,9.5,19,6,24,3,8.0,41.3,,420,5,SC,20
16,1010.7,17.6,18.9,15.6,14.8,84,71,9.8,16,7,20,8,7.9,43.0,,500,6,SC,20
17,1016.3,21.0,24.3,17.3,14.3,66,57,4.5,9,10,13,9,4.8,,,,7,SC,30
18,1021.2,20.1,24.3,14.4,12.7,63,48,4.5,9,9,12,7,3.1,,,,7,AC,120
19,1021.0,19.1,25.0,13.5,11.4,63,40,2.9,8,7,10,6,2.9,,,,7,AC,120
20,1018.1,19.6,26.5,13.5,12.7,66,39,2.5,8,17,10,16,0.0,,,,,,
21,1014.9,20.3,25.8,15.6,14.5,71,49,3.1,7,16,8,16,3.9,,,700,8,AS,90
22,1011.6,19.5,23.6,16.3,15.1,77,58,4.8,12,5,25,4,6.3,21.2,,120,5,SC,25
23,1012.5,19.0,25.1,12.8,13.3,72,50,2.6,7,29,10,23,1.9,,,,,,
24,1016.6,19.5,26.6,14.4,13.0,68,35,2.6,6,33,9,12,0.2,,,400,,,
25,1019.7,19.8,24.7,15.6,12.1,63,42,4.1,8,7,14,8,6.7,,,600,6,CI,180
26,1018.9,21.0,24.5,18.3,13.6,63,54,5.8,9,7,13,6,4.9,,,,6,AC,140
27,1015.6,19.9,22.5,16.9,13.9,68,62,6.8,10,6,13,6,7.4,,,,5,SC,30
28,1012.9,20.8,25.8,16.0,15.5,72,58,3.6,10,16,13,16,4.5,,,900,5,CU,20
29,1012.8,20.5,25.4,16.3,13.7,67,44,3.4,9,32,14,33,1.2,0.0,,600,,,
30,1013.3,19.4,25.2,14.5,13.6,70,50,2.5,7,34,10,23,2.9,,,500,5,SC,30
