DATE,PS_AVG,TMP_AVG,TMP_MAX,TMP_MNM,TD_AVG,HM_AVG,HM_MNM,WSPD_AVG,WSPD_MAX,WD_MAX,WSPD_INS,WD_INS,CA_TOT_AVG,RN_SUM,SD_MAX,VIS_MNM,CLA,CLF,BASE
1,1009.8,22.9,25.1,20.9,19.0,79,66,4.2,10,5,14,4,7.9,54.3,,,6,SC,25
2,1012.3,23.3,27.8,19.9,20.1,83,66,3.6,10,15,12,14,4.8,0.1,,,6,SC,30
3,1011.0,22.9,28.5,18.8,18.8,79,57,6.2,17,24,20,25,4.1,20.7,,,5,SC,40
4,1012.4,24.0,29.4,19.3,17.7,70,49,5.6,12,29,15,29,2.1,,,,,,
5,1009.3,21.7,26.1,18.7,18.8,84,67,5.3,13,17,17,16,7.5,20.3,,,4,SC,20
6,1005.2,22.2,27.5,18.7,16.8,72,60,8.0,17,5,27,4,5.2,13.6,,,5,SC,25
7,1011.1,22.5,25.8,20.1,14.0,59,52,8.3,12,5,20,5,3.6,,,,6,SC,30
8,1014.6,21.7,25.6,16.0,12.2,56,46,7.8,13,5,20,5,0.0,,,,,,
9,1014.3,21.9,28.2,15.8,12.7,58,34,4.3,11,7,19,6,0.0,,,,,,
10,1013.7,21.6,27.8,16.5,14.4,66,41,4.1,11,15,14,26,0.4,,,,,,
11,1010.7,22.9,28.4,16.7,16.0,67,43,4.7,11,23,17,23,2.1,,,,6,AC,120
12,1009.7,21.1,23.8,17.2,15.9,73,60,5.5,10,27,15,30,8.0,0.1,,,8,AS,80
13,1016.2,20.5,26.2,14.8,11.6,59,38,7.3,16,31,21,31,0.1,,,,,,
14,1021.0,20.4,25.8,14.2,11.9,60,41,5.2,9,8,13,8,4.1,,,,7,CI,160
15,1019.9,21.3,24.9,18.4,11.6,54,47,8.7,13,5,19,5,4.3,,,,6,CI,160
16,1016.5,20.5,23.8,17.8,13.6,65,54,7.3,14,7,21,5,6.4,12.5,,,5,SC,30
17,1015.1,21.0,25.7,16.2,15.0,70,53,6.9,15,7,21,6,4.6,0.2,,,6,AC,110
18,1016.2,21.9,26.6,16.4,14.6,64,47,5.2,11,5,16,5,1.5,,,,5,SC,30
19,1013.8,21.4,26.5,17.7,16.5,75,52,3.6,10,16,12,15,4.2,,,,6,CI,160
20,1012.3,21.7,28.0,17.2,16.7,75,47,3.5,11,16,12,15,4.6,,,,6,AC,140
21,1013.9,22.3,27.9,18.5,16.9,73,47,4.6,10,17,13,17,1.5,,,,5,SC,30
22,1016.0,21.5,26.8,17.3,15.8,72,49,4.8,9,7,14,7,2.9,,,,5,CI,180
23,1010.8,19.0,20.4,17.0,16.0,83,72,5.9,11,5,17,6,7.8,28.5,,,5,SC,30
24,1005.9,22.6,25.9,20.1,16.9,71,58,6.9,13,4,19,5,7.4,,,,5,SC,25
25,1007.1,21.8,25.0,18.2,16.3,72,57,3.8,9,5,12,8,6.9,,,,7,AC,130
26,1010.3,22.2,29.4,17.2,16.1,71,44,3.5,6,30,8,19,4.5,,,,8,AS,130
27,1014.1,21.6,27.7,16.7,15.6,71,46,4.4,8,8,10,8,1.5,,,,5,AC,120
28,1018.0,22.1,28.1,16.2,14.3,65,38,4.5,10,7,14,9,2.7,,,,6,AC,150
29,1022.1,22.1,27.2,16.0,13.6,60,40,5.9,12,8,16,8,0.6,,,,,,
30,1022.2,18.9,20.5,17.6,13.9,73,62,7.9,12,5,18,8,7.7,7.4,,,4,SC,25
