DATE,PS_AVG,TMP_AVG,TMP_MAX,TMP_MNM,TD_AVG,HM_AVG,HM_MNM,WSPD_AVG,WSPD_MAX,WD_MAX,WSPD_INS,WD_INS,CA_TOT_AVG,RN_SUM,SD_MAX,VIS_MNM,CLA,CLF,BASE
1,1005.8,20.0,23.0,18.4,18.0,89,83,9.6,15,7,21,6,8.0,55.9,,300,5,SC,17
2,1004.6,20.9,22.2,19.6,19.9,94,90,2.8,9,8,15,8,8.0,2.3,,150,6,ST,15
3,1008.7,23.4,27.3,20.3,20.3,84,63,2.5,9,9,11,9,6.6,,,600,5,SC,25
4,1010.1,22.3,24.1,19.7,19.3,83,75,7.3,11,7,17,7,7.9,22.9,,500,5,SC,25
5,1007.3,20.8,22.2,19.6,18.7,88,79,10.4,17,8,22,8,8.0,38.2,,350,5,SC,20
6,1004.3,20.7,22.5,19.9,18.9,90,81,8.3,14,9,19,6,8.0,37.9,,400,5,SC,20
7,1004.8,21.9,25.3,19.3,19.1,84,74,3.2,7,30,11,23,6.8,0.7,,,5,SC,30
8,1007.1,23.5,28.3,20.3,15.9,63,42,9.7,15,34,20,34,4.1,,,,6,SC,50
9,1009.6,23.2,28.1,19.1,15.7,64,48,5.4,9,32,13,32,6.3,,,,5,AC,150
10,1012.3,22.8,30.0,16.9,16.6,70,42,3.5,11,17,15,17,0.1,,,,,,
11,1011.7,22.8,29.9,16.9,15.8,67,42,3.1,7,17,9,15,5.4,,,700,6,CI,200
12,1012.2,23.1,29.1,18.2,18.1,75,46,4.0,7,7,9,7,2.2,,,350,7,AC,110
13,1012.8,24.2,28.4,19.6,18.7,73,49,5.4,9,8,13,9,5.8,,,250,7,AC,150
14,1010.4,22.4,25.5,20.6,20.3,88,72,8.2,11,8,17,10,8.0,32.6,,400,3,ST,12
15,1006.7,23.5,27.0,22.2,22.6,95,84,4.7,17,19,24,26,8.0,111.4,,60,3,CB,10
16,1002.4,22.5,24.4,20.9,20.8,91,83,14.0,32,9,52,9,8.0,88.5,,100,5,ST,15
17,1011.6,23.5,28.0,19.6,20.2,82,66,6.9,13,15,19,6,4.1,7.5,,600,5,SC,20
18,1014.0,23.2,24.9,21.4,20.1,83,77,8.9,12,7,18,8,6.6,0.2,,,5,SC,20
19,1012.7,26.6,30.2,23.0,23.6,84,73,7.8,14,15,20,16,5.5,0.9,,,5,SC,20
20,1013.5,27.7,30.0,25.6,23.8,80,70,13.1,18,13,25,16,5.9,1.1,,,5,SC,20
21,1014.8,26.5,30.4,23.3,22.3,79,60,5.3,17,17,26,15,4.7,3.0,,900,5,SC,20
22,1017.4,25.0,29.5,22.0,21.4,81,66,7.3,15,9,22,10,7.5,0.0,,800,4,SC,25
23,1018.3,21.5,22.2,20.3,17.9,80,76,10.4,14,6,20,7,7.9,2.3,,,5,SC,25
24,1016.4,20.8,23.2,19.6,19.3,91,84,4.5,11,26,15,28,6.8,8.6,,100,6,ST,15
25,1015.5,23.7,28.6,21.0,19.1,77,46,4.7,11,16,15,9,2.4,,,,6,SC,25
26,1016.3,22.7,27.4,19.6,16.4,68,45,5.3,10,9,13,9,2.4,,,,,,
27,1013.5,23.6,28.4,18.4,18.8,76,50,5.9,13,23,16,22,1.9,,,600,,,
28,1015.1,22.6,25.2,19.1,18.0,76,64,7.8,12,27,16,24,7.5,0.0,,800,5,SC,20
29,1020.2,20.8,23.8,18.2,14.8,69,59,8.0,11,8,17,8,7.6,,,,7,AS,80
30,1018.6,21.0,23.4,19.9,13.9,64,52,6.4,10,4,15,5,7.7,,,,8,AS,90
