DATE,PS_AVG,TMP_AVG,TMP_MAX,TMP_MNM,TD_AVG,HM_AVG,HM_MNM,WSPD_AVG,WSPD_MAX,WD_MAX,WSPD_INS,WD_INS,CA_TOT_AVG,RN_SUM,SD_MAX,VIS_MNM,CLA,CLF,BASE
1,1005.9,25.1,28.3,22.2,17.1,62,50,6.2,10,7,13,7,2.3,,,,5,AC,90
2,1008.1,24.9,28.6,22.0,17.6,65,47,5.1,9,8,12,22,3.8,,,,6,AC,150
3,1008.8,24.5,28.7,20.6,18.2,70,46,4.8,9,10,13,8,1.6,,,,,,
4,1006.2,25.4,31.3,20.0,18.8,69,44,4.9,11,30,13,32,3.3,,,,5,CI,200
5,1006.9,21.7,25.1,18.2,17.6,78,68,8.3,14,6,19,7,7.1,4.1,,700,6,SC,25
6,1006.9,20.6,25.2,17.1,16.4,78,61,5.4,10,5,15,7,5.4,7.8,,400,5,SC,20
7,1012.2,22.5,27.0,17.1,14.5,63,39,6.2,12,7,16,10,1.2,,,,,,
8,1013.1,23.6,26.8,20.9,17.2,68,59,7.5,11,7,15,7,4.9,,,,5,CU,30
9,1012.4,23.1,27.8,17.6,16.7,68,54,8.8,17,32,23,32,6.9,,,,8,AS,90
10,1017.1,19.1,23.8,16.2,7.5,47,37,11.0,23,32,30,32,4.4,,,,7,CS,170
11,1019.7,17.8,20.4,15.5,10.8,65,49,4.8,10,6,13,6,7.5,1.3,,,6,AS,100
12,1020.6,19.6,22.2,15.7,15.0,75,65,6.5,12,7,19,7,7.4,0.9,,800,5,SC,30
13,1019.5,21.9,24.6,20.5,15.4,67,54,9.2,13,8,19,7,7.0,0.0,,,7,AS,80
14,1018.0,22.7,26.0,20.5,14.2,59,45,8.6,15,6,22,7,4.9,,,,5,CI,180
15,1015.5,20.1,22.9,17.2,15.1,74,60,8.2,14,8,19,8,7.4,32.8,,300,6,SC,20
16,1012.3,20.1,22.4,17.0,16.0,78,71,6.0,10,6,15,6,8.0,4.0,,,8,AS,80
17,1003.7,19.5,21.2,18.5,15.9,80,73,11.2,20,4,32,4,8.0,32.3,,400,6,SC,20
18,1006.0,19.2,22.2,17.4,15.1,77,64,7.0,13,31,17,31,7.5,4.3,,250,6,ST,15
19,1012.8,21.0,26.8,16.3,14.8,70,42,3.3,9,18,11,18,1.0,,,,6,AS,90
20,1014.9,21.1,26.0,15.8,14.4,68,42,5.1,9,7,13,8,5.6,,,,5,CI,200
21,1016.2,22.2,25.5,19.1,13.7,59,42,5.3,10,10,14,10,5.4,,,,5,AC,120
22,1019.0,22.2,26.0,19.0,13.8,60,42,7.9,12,6,17,7,0.6,,,,,,
23,1018.9,21.3,25.1,18.9,11.4,53,42,7.8,12,8,18,8,1.4,,,,,,
24,1017.7,19.4,24.3,13.8,11.8,63,44,4.1,10,6,13,6,0.6,,,,,,
25,1016.9,19.7,24.5,14.9,12.6,65,45,3.9,9,5,12,7,3.5,,,,6,CI,200
26,1014.8,20.5,25.7,14.3,13.7,66,47,4.8,10,6,14,8,1.8,,,,,,
27,1015.3,20.2,26.3,14.5,13.5,68,41,3.6,7,8,11,2,1.7,,,,,,
28,1016.5,19.7,24.1,15.4,15.8,79,61,3.0,7,25,11,25,5.5,,,600,7,AS,110
29,1016.8,19.5,26.3,13.3,13.8,72,44,2.7,9,17,17,26,5.8,,,700,7,AS,120
30,1018.6,21.1,25.5,16.7,14.5,67,47,5.8,10,9,15,9,4.1,,,400,6,CI,170
