DATE,PS_AVG,TMP_AVG,TMP_MAX,TMP_MNM,TD_AVG,HM_AVG,HM_MNM,WSPD_AVG,WSPD_MAX,WD_MAX,WSPD_INS,WD_INS,CA_TOT_AVG,RN_SUM,SD_MAX,VIS_MNM,CLA,CLF,BASE
1,1008.5,30.4,35.2,27.6,23.8,68,54,7.1,21,7,27,7,4.3,0.5,,,4,AC,80
2,1006.7,29.5,32.3,27.3,22.2,65,57,13.6,24,7,29,8,1.0,,,,,,
3,1003.7,30.4,36.0,26.9,21.2,59,43,11.1,19,9,32,12,1.5,,,,,,
4,1004.1,29.4,32.7,26.1,23.8,72,62,11.0,22,7,27,8,2.6,,,,,,
5,1002.0,29.5,32.3,27.8,24.5,75,65,13.0,20,7,25,8,4.0,,,,7,SC,20
6,1000.3,29.6,32.8,27.7,23.5,70,55,8.3,13,8,18,7,3.4,,,,6,SC,25
7,1001.2,29.6,31.9,27.7,23.2,69,48,6.0,10,32,14,28,2.7,,,800,,,
8,1000.7,28.6,32.0,25.5,22.3,70,46,5.0,10,24,15,26,6.8,18.5,,350,5,SC,20
9,997.7,28.5,30.9,25.7,23.1,73,61,10.1,17,25,26,23,7.0,15.0,,120,6,SC,25
10,1001.3,28.0,30.5,26.3,21.7,69,60,4.3,7,33,11,33,5.2,0.0,,,8,AS,80
11,1006.1,28.0,30.1,25.4,20.6,65,58,3.5,6,36,12,18,1.1,,,,,,
12,1009.5,28.0,31.0,24.9,20.6,64,57,8.5,19,7,24,8,4.6,,,,5,AC,130
13,1007.9,27.5,30.0,26.5,20.0,64,54,16.4,23,9,33,11,7.9,1.0,,,4,SC,25
14,1003.9,28.0,31.6,25.0,23.7,78,66,7.5,15,25,22,26,7.1,40.0,,250,6,SC,25
15,1003.8,28.3,31.4,26.3,22.8,73,60,7.2,14,27,23,25,5.0,1.5,,800,4,SC,30
16,1006.2,27.1,29.5,25.3,21.9,76,59,6.5,11,27,15,30,4.5,,,,4,SC,25
17,1008.8,26.5,28.8,24.7,20.8,71,60,4.8,8,36,13,1,3.9,1.5,,,5,SC,25
18,1011.5,26.4,28.5,24.0,20.1,69,61,4.5,7,3,11,10,4.2,,,,7,AC,150
19,1011.1,26.6,31.3,24.1,21.1,72,59,4.7,10,7,15,8,5.0,3.0,,800,5,CU,20
20,1008.2,28.4,33.6,25.0,21.3,66,49,5.5,17,26,28,26,6.3,3.0,,700,4,SC,25
21,1008.3,27.1,30.2,23.2,22.9,78,67,5.5,18,24,24,25,6.7,54.0,,350,5,SC,25
22,1012.2,28.7,31.2,25.7,23.7,75,66,4.0,8,4,12,17,3.2,1.0,,,6,SC,30
23,1013.2,29.8,34.7,27.0,24.1,75,58,5.0,12,22,18,23,1.5,,,,,,
24,1009.9,30.4,33.4,28.1,23.6,73,55,11.5,20,24,28,24,2.4,,,,5,SC,25
25,1008.7,28.5,30.9,26.5,24.1,77,72,7.9,14,26,22,27,5.0,1.5,,,5,SC,25
26,1013.4,26.5,28.6,22.8,16.0,54,36,4.3,9,1,14,1,4.3,0.0,,,7,AS,120
27,1014.5,25.1,28.5,20.7,16.9,61,48,6.3,17,7,21,7,1.8,,,,6,CI,200
28,1012.3,27.6,31.5,23.1,20.2,65,53,5.4,11,26,17,29,1.7,,,,,,
29,1013.3,25.7,27.5,22.7,17.3,62,37,5.7,10,33,15,34,4.5,,,,5,SC,25
30,1012.1,23.1,25.1,19.9,13.7,56,48,5.5,13,1,20,2,4.8,,,,7,AC,120
31,1011.3,23.4,25.4,22.0,16.0,63,56,4.1,8,1,11,1,5.1,,,,6,CI,180
