DATE,PS_AVG,TMP_AVG,TMP_MAX,TMP_MNM,TD_AVG,HM_AVG,HM_MNM,WSPD_AVG,WSPD_MAX,WD_MAX,WSPD_INS,WD_INS,CA_TOT_AVG,RN_SUM,SD_MAX,VIS_MNM,CLA,CLF,BASE
1,1011.0,18.1,20.8,14.5,14.5,80,64,3.7,9,3,12,4,6.0,,,600,5,ST,17
2,1008.1,19.1,23.7,16.2,14.3,74,58,3.9,8,3,10,5,5.1,,,600,7,AC,140
3,1008.9,20.5,24.3,15.7,12.4,61,35,3.6,7,4,10,16,2.9,,,800,6,CI,200
4,1009.3,21.6,28.0,18.0,17.2,76,65,6.5,16,6,21,7,4.8,,,700,5,ST,8
5,1012.5,21.6,25.4,18.5,17.5,79,54,3.8,7,17,10,34,1.9,,,400,6,ST,15
6,1007.9,22.3,27.0,17.9,19.7,86,75,9.5,29,22,45,22,5.8,15.0,,200,6,SC,25
7,1004.0,19.3,24.4,17.9,17.6,90,82,13.6,28,25,42,26,7.6,0.0,,400,5,SC,25
8,1008.4,19.8,23.0,17.2,17.3,86,76,8.6,17,7,22,7,6.6,0.0,,420,7,ST,7
9,1005.9,19.5,22.7,16.4,15.7,79,53,9.3,19,7,24,7,4.8,,,700,6,AC,130
10,1006.1,19.6,24.1,16.0,14.7,74,58,10.3,19,6,25,7,5.2,,,700,5,SC,35
11,1009.1,19.5,23.2,16.1,14.8,75,58,7.6,17,6,23,7,5.0,,,,5,SC,20
12,1011.4,19.1,21.3,16.2,15.7,81,70,4.3,10,4,13,4,4.3,,,,6,SC,30
13,1009.9,20.9,25.6,16.6,16.0,74,58,8.0,19,7,29,8,5.1,,,700,6,SC,35
14,1004.9,18.9,20.9,17.1,18.0,94,86,8.1,16,5,23,6,7.9,47.5,,120,5,SC,20
15,1003.6,19.5,21.5,18.0,17.6,89,80,6.4,11,26,17,27,6.1,1.0,,400,6,SC,20
16,1009.2,19.3,21.5,17.0,16.6,84,75,6.2,10,22,14,24,4.3,,,700,5,SC,30
17,1013.4,19.9,22.6,16.5,16.4,80,75,3.4,6,21,9,2,5.0,,,,5,AC,140
18,1011.6,20.7,22.6,19.7,18.2,86,68,3.9,11,26,16,27,7.8,1.5,,330,5,ST,10
19,1007.5,20.8,23.1,19.1,18.4,86,75,5.9,15,7,19,8,4.6,,,450,5,SC,20
20,1008.0,21.0,23.5,18.2,18.4,85,77,3.3,5,21,7,2,4.3,,,600,7,CI,180
21,1006.3,21.6,24.6,19.1,18.4,83,65,3.8,8,1,11,1,3.6,,,350,7,CI,180
22,1006.3,21.3,24.1,18.2,18.6,85,75,8.1,21,6,28,8,5.0,,,700,7,SC,25
23,1008.6,20.8,24.5,18.4,17.2,80,71,9.8,15,7,19,8,3.6,,,,5,SC,25
24,1013.7,20.4,23.3,16.8,16.6,79,66,4.7,11,3,14,4,2.2,,,800,6,SC,20
25,1013.6,24.0,29.3,18.4,16.0,63,40,11.8,22,10,30,10,4.6,,,320,8,AS,100
26,1006.5,21.8,24.9,19.8,21.1,96,73,8.3,24,9,29,9,8.0,89.0,,120,6,SC,20
27,1002.1,22.5,24.0,21.2,21.5,94,89,5.1,10,27,15,28,7.1,0.5,,120,5,ST,1
28,1003.3,22.6,24.7,19.4,19.7,84,71,3.4,6,2,9,5,3.1,,,400,7,CI,200
29,997.9,24.8,28.4,21.7,22.3,86,78,11.9,28,24,42,26,7.3,2.0,,400,6,SC,20
30,1003.0,22.4,24.4,21.2,21.1,92,82,5.3,10,25,14,27,7.3,0.5,,280,4,SC,20
