DATE,PS_AVG,TMP_AVG,TMP_MAX,TMP_MNM,TD_AVG,HM_AVG,HM_MNM,WSPD_AVG,WSPD_MAX,WD_MAX,WSPD_INS,WD_INS,CA_TOT_AVG,RN_SUM,SD_MAX,VIS_MNM,CLA,CLF,BASE
1,1017.8,10.0,12.1,8.1,3.5,64,47,8.0,12,33,20,31,3.3,,,500,6,SC,30
2,1020.5,10.5,13.9,6.2,-1.0,46,28,6.0,10,25,16,27,2.3,,,,8,AS,110
3,1024.9,11.4,15.9,5.6,-1.7,42,22,6.4,9,22,15,29,0.2,,,,,,
4,1024.6,13.1,16.2,7.6,3.8,54,39,3.9,9,5,11,5,3.0,,,800,8,AS,120
5,1017.1,17.5,20.0,12.2,9.2,58,46,15.0,30,22,48,22,8.0,0.5,,600,5,SC,40
6,1012.9,16.2,18.9,13.8,13.5,85,71,10.9,28,22,39,24,8.0,21.0,,250,6,SC,25
7,1013.2,14.2,17.2,11.1,11.6,85,75,5.5,12,6,16,7,6.5,0.5,,20,7,ST,2
8,1012.6,13.7,17.0,10.5,11.1,84,72,6.5,11,7,14,7,5.5,0.0,,80,7,SC,25
9,1013.1,12.9,15.7,9.9,9.1,78,62,10.9,23,10,33,10,7.1,0.0,,500,5,SC,25
10,1009.4,13.3,14.5,12.1,8.8,75,64,19.5,29,9,40,10,8.0,0.5,,100,6,SC,20
11,1009.3,11.5,13.9,9.6,7.3,75,64,7.5,15,8,21,7,6.1,8.0,,100,6,SC,20
12,1017.1,11.9,15.6,7.3,-0.3,44,29,5.5,12,32,18,33,4.0,,,600,6,CI,180
13,1020.3,13.8,18.1,7.7,-1.8,35,15,7.6,11,28,17,28,0.0,,,,,,
14,1015.0,18.4,22.1,13.0,4.6,42,17,16.2,31,22,43,21,1.1,,,,,,
15,1015.4,17.9,20.2,15.2,13.5,76,67,4.8,14,25,22,26,4.4,0.0,,20,5,ST,2
16,1014.5,15.3,17.0,13.1,13.6,90,84,4.5,10,27,14,28,5.5,,,20,7,ST,2
17,1002.6,15.8,20.1,11.3,13.7,87,83,10.3,25,23,34,23,7.1,12.0,,80,5,ST,2
18,1003.7,15.1,22.6,9.8,9.8,72,49,10.9,23,26,34,27,1.6,,,500,4,SC,30
19,1012.9,13.2,16.1,9.6,0.1,41,29,4.9,10,31,15,32,3.3,,,,6,AC,120
20,1011.7,14.0,16.5,10.4,5.6,58,37,4.7,11,7,14,29,7.4,,,,4,SC,25
21,1011.1,13.7,16.2,11.7,8.6,72,46,4.8,11,3,13,10,7.1,0.0,,350,4,SC,25
22,1013.9,12.8,16.0,8.0,7.7,71,52,5.3,10,3,14,4,2.2,,,800,6,CI,200
23,1018.6,12.9,16.9,7.7,6.5,65,53,4.0,7,3,11,2,0.3,,,800,,,
24,1019.5,15.8,20.4,9.6,5.6,51,40,4.5,11,6,18,8,0.6,,,,,,
25,1018.9,17.8,20.6,14.7,10.7,64,53,4.6,10,26,14,28,5.5,,,600,8,AS,110
26,1016.1,14.9,17.5,11.0,10.3,76,48,4.5,12,7,15,8,7.1,6.0,,150,5,SC,25
27,1015.4,12.6,15.5,10.1,3.1,53,31,5.1,9,28,15,28,4.1,,,,6,AC,130
28,1010.9,16.3,20.2,11.1,3.7,44,28,11.3,17,23,25,24,0.0,,,,,,
29,1009.9,17.9,23.1,14.2,7.0,52,18,9.1,20,26,30,24,0.0,,,700,,,
30,1011.5,22.8,26.4,18.7,2.6,27,18,16.2,22,24,31,26,0.0,,,,,,
