DATE,PS_AVG,TMP_AVG,TMP_MAX,TMP_MNM,TD_AVG,HM_AVG,HM_MNM,WSPD_AVG,WSPD_MAX,WD_MAX,WSPD_INS,WD_INS,CA_TOT_AVG,RN_SUM,SD_MAX,VIS_MNM,CLA,CLF,BASE
1,1016.0,20.3,23.7,17.1,17.0,82,71,4.4,7,25,9,24,2.1,,,,,,
2,1014.5,20.5,23.1,17.2,17.4,83,72,4.8,8,24,12,10,7.6,4.0,,,5,SC,25
3,1005.5,18.9,19.9,18.0,18.7,99,97,4.1,11,11,15,10,8.0,179.0,,,5,SC,20
4,1005.8,23.4,27.8,18.4,17.2,71,50,10.3,20,27,26,25,1.1,0.5,,,,,
5,1010.4,25.6,30.4,21.2,15.2,53,41,10.6,23,26,28,25,0.3,,,,,,
6,1012.3,23.2,25.3,20.5,19.1,79,58,4.7,12,27,16,25,6.5,,,,4,SC,20
7,1010.1,21.7,24.8,19.4,19.7,89,78,4.3,7,27,9,22,5.7,,,,6,SC,25
8,1006.5,22.2,24.9,17.8,19.2,84,65,4.9,13,25,16,24,1.5,,,,5,CI,200
9,1008.0,21.7,24.3,18.0,17.2,76,59,5.5,11,26,17,24,4.9,,,,5,SC,40
10,1011.1,20.4,23.9,17.0,17.7,85,71,4.7,8,5,10,35,2.1,0.5,,,,,
11,1014.2,20.3,24.0,17.6,17.2,83,72,4.7,8,27,9,27,1.5,,,,,,
12,1015.0,20.6,23.6,17.0,17.1,81,71,4.6,8,24,10,9,6.1,1.5,,,5,SC,30
13,1017.2,20.0,23.3,16.6,16.3,80,63,4.5,8,27,10,23,2.4,2.0,,,6,SC,50
14,1016.2,19.8,23.2,15.6,15.3,76,64,5.8,10,12,13,9,3.7,,,,5,CI,200
15,1012.9,21.7,28.2,17.6,16.6,74,43,5.0,11,5,15,4,6.2,0.0,,,5,SC,25
16,1016.0,19.5,22.7,17.0,15.0,76,59,5.4,8,26,13,34,4.6,,,,5,SC,35
17,1017.5,18.4,23.0,15.6,15.6,84,70,5.6,14,32,18,30,7.5,11.0,,,5,SC,25
18,1018.2,18.8,22.6,15.1,13.8,74,57,5.8,9,24,10,24,0.7,,,,,,
19,1014.8,20.1,24.1,16.4,12.7,64,45,5.3,10,25,13,25,1.0,,,,,,
20,1014.8,19.6,23.1,15.9,14.9,75,64,5.3,12,31,13,30,1.7,0.0,,,,,
21,1017.6,18.6,23.7,14.5,14.0,75,59,4.7,10,29,13,35,6.0,,,,7,AC,90
22,1020.4,19.0,22.6,14.9,15.4,80,67,4.8,8,25,10,24,1.8,,,,,,
23,1018.8,19.5,24.2,15.7,16.1,81,68,5.4,10,11,14,10,4.2,,,,5,CI,200
24,1011.8,17.4,18.7,16.1,15.9,91,79,4.4,8,30,11,24,8.0,14.5,,,5,SC,20
25,1014.9,17.6,20.1,16.1,15.7,89,78,5.8,10,32,12,30,7.6,5.0,,,6,SC,25
26,1018.4,18.2,21.6,14.8,13.9,77,61,4.6,9,11,13,11,6.5,0.0,,,6,SC,25
27,1015.7,21.2,26.1,14.3,14.0,65,42,7.5,16,25,20,25,4.3,,,,5,CI,200
28,1016.3,21.0,24.9,18.5,16.4,76,65,5.2,12,24,15,24,6.5,,,,5,SC,25
29,1012.9,19.9,22.4,17.7,17.0,85,62,5.6,13,25,18,22,7.0,4.0,,,5,SC,35
30,1020.6,14.3,20.4,12.3,12.2,88,63,7.8,21,5,27,4,8.0,4.5,,,5,SC,25
