DATE,PS_AVG,TMP_AVG,TMP_MAX,TMP_MNM,TD_AVG,HM_AVG,HM_MNM,WSPD_AVG,WSPD_MAX,WD_MAX,WSPD_INS,WD_INS,CA_TOT_AVG,RN_SUM,SD_MAX,VIS_MNM,CLA,CLF,BASE
1,1015.4,21.5,25.5,18.7,18.5,84,68,4.3,9,36,10,36,7.2,,,280,7,AC,100
2,1017.2,19.1,20.9,16.0,17.8,92,85,2.4,12,21,15,19,7.8,16.0,,190,4,SC,25
3,1019.8,20.3,24.3,17.2,18.2,88,70,2.6,7,35,8,34,7.1,1.5,,140,5,SC,25
4,1017.2,21.6,27.0,15.8,18.2,82,62,3.0,7,13,8,8,6.3,,,5,9,FG,1
5,1010.6,23.4,25.2,20.6,21.3,87,81,7.5,18,25,27,24,7.3,37.0,,80,4,SC,20
6,1013.0,22.0,26.4,17.5,18.7,83,57,3.3,9,30,11,30,6.1,0.8,,450,6,AC,100
7,1011.3,21.4,23.1,20.5,20.2,93,85,3.3,10,31,13,32,8.0,17.0,,150,4,SC,25
8,1012.0,23.0,28.4,19.9,19.3,81,52,3.8,10,30,12,30,6.2,0.5,,250,5,SC,25
9,1011.5,19.0,21.3,17.2,17.9,94,88,4.5,12,2,15,32,7.6,50.0,,120,5,SC,25
10,1012.0,20.7,25.6,17.0,17.4,83,61,1.9,8,29,9,31,6.5,,,100,4,SC,20
11,1013.4,21.4,25.4,18.0,18.6,85,68,3.0,7,35,9,12,7.5,,,40,8,AS,100
12,1006.7,21.5,23.2,19.9,19.8,90,85,5.7,11,35,13,36,7.9,9.0,,320,5,SC,25
13,1006.8,22.7,26.7,20.2,19.0,80,64,7.5,14,35,19,35,6.7,1.0,,350,5,SC,30
14,1015.1,21.8,26.2,17.1,18.6,83,62,5.1,9,26,12,27,3.6,,,120,3,SC,25
15,1016.9,22.8,28.0,18.5,18.0,76,47,4.1,8,30,10,20,3.8,,,50,5,SC,50
16,1016.3,21.6,27.1,17.4,18.1,82,57,3.1,10,31,12,31,3.8,,,5,9,FG,1
17,1015.4,22.3,27.9,18.1,19.1,83,60,3.1,8,31,10,31,4.9,,,5,6,AC,100
18,1009.1,21.0,23.7,18.7,19.7,92,84,7.5,16,14,20,18,7.7,89.0,,70,5,SC,25
19,1012.6,20.9,25.9,16.8,15.7,73,54,5.8,10,11,12,9,6.1,,,,5,SC,40
20,1013.6,20.7,26.0,17.0,12.1,60,40,5.1,11,10,15,10,6.0,,,,5,SC,50
21,1015.8,18.8,25.2,12.3,11.5,65,40,4.4,9,31,13,31,2.8,,,,5,SC,50
22,1018.4,18.6,25.1,12.5,9.3,60,25,3.8,8,11,11,12,1.4,,,,,,
23,1021.5,17.9,24.4,11.9,8.9,60,25,4.6,10,11,13,5,1.2,,,,,,
24,1021.7,18.3,23.5,10.9,10.0,61,37,5.1,8,11,10,9,2.8,,,,5,CI,160
25,1019.8,18.9,25.5,12.4,13.5,73,49,4.1,8,36,12,36,1.5,,,,5,AC,150
26,1017.8,19.0,25.8,13.7,14.2,76,51,3.8,10,28,13,27,2.2,,,700,6,AC,100
27,1015.1,18.8,25.9,12.4,12.4,69,36,3.9,9,36,10,36,5.2,,,600,5,AC,100
28,1014.5,19.3,25.2,14.7,14.0,73,43,3.0,8,29,10,31,5.3,,,450,6,AC,100
29,1016.1,18.3,26.7,12.0,11.6,69,31,4.1,12,35,15,34,1.4,,,60,,,
30,1016.6,18.7,23.9,12.4,12.6,69,48,5.8,12,26,15,26,3.7,,,700,5,CU,30
