DATE,PS_AVG,TMP_AVG,TMP_MAX,TMP_MNM,TD_AVG,HM_AVG,HM_MNM,WSPD_AVG,WSPD_MAX,WD_MAX,WSPD_INS,WD_INS,CA_TOT_AVG,RN_SUM,SD_MAX,VIS_MNM,CLA,CLF,BASE
1,1005.3,26.1,31.2,21.2,19.2,68,43,5.0,12,34,16,34,0.4,,,600,,,
2,1004.2,26.3,32.7,21.5,18.3,64,39,6.8,13,2,18,3,2.1,,,400,6,CI,180
3,1007.1,24.4,31.8,18.9,13.7,53,37,8.2,16,6,24,8,0.8,,,,,,
4,1008.2,22.8,30.3,17.4,12.4,53,36,6.9,15,1,19,1,3.2,,,,5,AC,110
5,1006.6,22.7,29.3,17.4,13.3,58,33,5.4,11,29,17,2,1.3,,,,,,
6,1005.9,21.9,28.5,15.0,12.6,58,35,4.6,12,29,18,30,0.0,,,,,,
7,1007.1,21.4,27.8,13.9,11.0,54,32,3.6,9,31,13,32,4.5,,,,7,AC,120
8,1011.4,21.7,26.2,18.7,12.9,60,34,4.7,11,21,20,25,5.8,0.0,,800,8,AS,110
9,1017.6,19.8,20.9,18.8,15.6,77,71,1.8,8,35,10,35,7.5,3.0,,480,5,SC,30
10,1020.2,21.6,26.1,17.1,15.2,68,49,5.3,11,14,15,16,6.7,,,500,7,AS,100
11,1017.4,21.6,23.3,19.1,16.3,72,59,5.0,9,11,14,12,7.9,0.0,,480,6,SC,20
12,1016.4,22.7,26.8,18.6,16.8,71,53,5.1,9,34,12,35,7.0,,,900,5,SC,30
13,1014.5,23.7,30.6,19.6,14.6,59,32,3.4,8,35,11,35,5.8,,,600,6,AC,100
14,1013.2,23.7,29.4,20.1,18.4,73,52,4.0,8,22,14,25,5.0,,,600,8,ST,18
15,1011.8,24.8,31.6,19.4,18.8,71,47,4.3,11,23,18,25,3.3,,,310,5,CU,30
16,1008.7,25.0,31.3,20.2,19.1,72,46,3.8,10,31,15,32,5.8,,,150,4,SC,25
17,1007.7,24.4,30.4,20.1,18.6,71,51,6.3,12,35,16,35,5.3,0.0,,350,5,SC,30
18,1012.6,21.3,27.3,18.0,12.8,60,40,8.3,15,12,21,12,6.1,0.0,,,4,SC,20
19,1017.5,17.4,19.1,13.5,7.7,53,44,7.5,18,12,26,13,6.9,0.0,,,5,SC,30
20,1014.5,17.0,24.5,10.6,5.6,50,29,7.0,13,10,18,11,4.1,,,,5,AC,120
21,1010.8,17.3,24.4,9.8,5.5,48,28,7.0,12,3,18,7,1.8,,,,,,
22,1012.6,17.1,25.1,7.9,7.8,57,35,4.5,11,30,16,33,0.5,,,,,,
23,1015.4,18.1,26.7,10.4,7.4,54,23,3.3,11,31,16,32,0.1,,,280,,,
24,1019.0,18.7,25.9,11.7,10.4,63,22,3.8,10,24,21,27,1.2,,,90,,,
25,1022.0,18.9,26.0,12.6,12.1,68,35,3.3,10,31,14,31,1.0,,,40,,,
26,1020.6,19.2,27.5,11.7,11.6,67,26,3.5,8,32,14,32,1.0,,,10,,,
27,1018.8,20.4,29.5,11.7,7.1,52,12,4.7,12,17,20,14,0.2,,,35,,,
28,1018.1,19.9,25.0,12.6,9.9,54,41,4.8,10,13,14,14,6.6,,,700,8,AS,110
29,1013.2,17.1,20.7,15.4,13.6,79,69,4.6,9,1,12,14,7.1,22.0,,350,5,SC,25
30,1018.2,14.7,19.2,8.6,3.0,49,25,9.9,17,34,24,35,1.9,,,800,5,CI,200
