DATE,PS_AVG,TMP_AVG,TMP_MAX,TMP_MNM,TD_AVG,HM_AVG,HM_MNM,WSPD_AVG,WSPD_MAX,WD_MAX,WSPD_INS,WD_INS,CA_TOT_AVG,RN_SUM,SD_MAX,VIS_MNM,CLA,CLF,BASE
1,1017.4,16.3,21.5,10.5,12.2,77,65,5.9,13,19,18,20,4.3,,,,6,SC,25
2,1016.5,17.3,23.9,11.2,13.1,79,52,6.0,13,22,17,22,1.3,,,,,,
3,1017.5,18.2,23.7,12.5,14.4,80,60,5.9,12,22,16,23,3.2,,,,5,SC,30
4,1017.3,12.9,18.1,10.0,11.8,93,82,5.6,13,33,18,32,7.5,9.0,,,5,SC,25
5,1014.5,12.8,15.6,11.2,11.3,91,80,9.3,15,12,20,11,7.8,23.5,,,6,SC,25
6,1014.7,8.5,11.7,5.3,4.2,76,52,15.3,22,29,37,30,5.4,23.0,,,5,SC,30
7,1018.9,6.2,8.7,3.0,-2.3,55,42,15.3,24,32,38,32,3.8,0.0,,,6,SC,40
8,1017.4,9.8,14.3,4.0,3.0,64,44,11.0,22,21,33,21,1.7,,,,,,
9,1018.1,11.6,18.6,6.7,5.4,70,31,4.9,11,23,17,25,1.2,,,,6,SC,25
10,1014.0,16.4,21.4,9.4,9.9,66,52,13.3,22,18,33,18,5.1,,,,6,SC,30
11,1013.0,13.4,18.0,8.1,9.5,79,50,7.5,17,18,22,18,5.7,2.0,,,6,SC,30
12,1019.3,10.8,17.2,4.3,3.7,66,31,4.6,12,35,15,34,6.6,,,,7,CS,160
13,1021.1,14.1,18.7,8.1,1.4,46,22,7.6,14,12,24,13,7.8,,,,5,SC,30
14,1008.7,10.8,14.9,7.9,8.4,86,55,11.1,21,34,28,34,7.7,22.5,,,5,SC,20
15,1015.4,9.4,12.4,7.4,5.0,75,64,10.4,17,33,23,33,3.7,,,,5,AC,120
16,1020.4,9.7,14.4,4.3,4.7,73,44,5.5,10,32,15,33,4.7,,,,6,CI,180
17,1020.7,11.8,18.0,7.0,6.4,72,46,4.5,10,31,15,32,3.6,,,,7,CI,180
18,1018.8,10.5,16.8,4.7,5.8,75,52,4.3,9,29,13,27,0.2,,,,,,
19,1019.0,11.8,20.0,2.9,4.9,68,32,4.1,9,27,14,27,0.0,,,,,,
20,1020.3,15.0,24.3,6.8,8.6,69,43,3.6,8,29,12,29,0.1,,,,,,
21,1018.7,16.7,23.6,7.7,10.2,69,38,5.8,16,22,20,22,3.4,,,,5,CI,180
22,1016.0,18.9,23.7,16.3,16.7,88,72,9.6,17,13,24,13,8.0,11.0,,,5,SC,25
23,1011.6,15.6,16.6,14.7,14.1,91,87,11.3,19,12,26,12,8.0,50.5,,,5,SC,25
24,1008.7,14.0,15.8,12.7,13.5,97,91,6.6,12,32,18,32,8.0,16.5,,,5,SC,25
25,1013.6,14.2,18.4,10.6,10.0,78,40,4.6,9,32,13,31,3.2,0.5,,,6,SC,25
26,1015.4,13.5,20.2,8.4,8.5,74,45,4.3,11,28,15,28,5.9,,,,7,AC,150
27,1015.9,14.1,18.1,9.0,9.6,77,45,3.4,8,29,11,29,0.9,,,,7,CI,200
28,1017.7,14.7,21.3,9.4,10.8,80,48,3.5,7,28,9,27,1.5,,,,7,ST,0
29,1014.7,15.0,21.9,8.7,11.3,80,53,5.5,11,24,15,24,3.4,,,,6,ST,1
30,1014.5,19.2,24.3,15.3,15.3,79,66,6.2,11,20,16,20,6.7,,,,5,SC,20
