DATE,PS_AVG,TMP_AVG,TMP_MAX,TMP_MNM,TD_AVG,HM_AVG,HM_MNM,WSPD_AVG,WSPD_MAX,WD_MAX,WSPD_INS,WD_INS,CA_TOT_AVG,RN_SUM,SD_MAX,VIS_MNM,CLA,CLF,BASE
1,1013.6,19.4,24.8,15.2,16.7,85,68,6.6,12,13,19,11,6.6,2.0,,,5,ST,18
2,1008.0,15.9,19.7,11.1,14.3,91,69,8.4,22,33,32,33,6.8,9.0,,,5,SC,25
3,1013.1,13.2,17.0,11.2,6.9,66,49,12.5,22,28,32,31,2.2,0.0,,,7,AS,90
4,1016.6,14.9,18.9,11.5,5.7,55,33,9.8,15,27,23,28,0.0,,,,,,
5,1016.8,18.2,23.9,11.4,10.5,62,42,9.3,17,20,27,20,4.8,0.0,,,8,AS,120
6,1006.9,16.5,19.0,15.5,15.7,95,72,7.9,22,17,31,16,8.0,18.0,,,5,SC,20
7,1005.9,17.7,21.6,14.8,16.1,91,73,5.8,13,36,18,10,7.3,19.0,,,6,SC,20
8,1012.3,16.6,22.8,12.7,14.2,87,58,5.0,13,32,18,32,6.7,,,,9,FG,1
9,1021.2,15.0,18.0,12.4,12.6,86,75,5.1,9,24,13,28,4.4,,,,7,SC,20
10,1023.7,15.0,20.6,11.4,11.8,82,63,4.1,10,32,14,32,2.7,,,,6,SC,20
11,1019.0,16.4,23.7,8.8,10.0,70,35,4.3,8,24,11,10,4.7,,,,7,AC,120
12,1011.2,18.0,20.8,16.3,15.8,88,70,10.1,16,17,24,17,7.9,37.0,,,5,SC,25
13,1009.8,14.8,17.1,13.0,13.5,92,81,5.8,11,21,15,21,4.6,0.5,,,5,SC,20
14,1012.0,18.9,27.0,12.6,14.5,78,52,3.8,10,23,12,23,1.9,,,,5,CI,200
15,1010.6,22.2,27.7,14.8,17.8,77,48,6.7,10,16,14,13,6.6,,,,5,SC,25
16,1007.0,23.2,24.2,22.3,21.8,92,85,12.5,16,18,23,17,8.0,,,,5,SC,25
17,1005.0,22.6,24.6,20.1,21.3,93,87,11.4,17,18,22,17,7.7,0.0,,,6,SC,20
18,1006.3,18.1,20.4,15.1,17.7,98,95,5.7,11,21,15,20,8.0,0.5,,,5,SC,25
19,1014.1,17.0,20.1,13.5,15.5,91,79,4.0,8,19,10,19,6.9,,,,5,SC,25
20,1016.6,17.0,24.7,10.5,10.5,69,36,5.5,11,32,17,36,5.5,,,,5,AC,120
21,1017.3,17.3,24.0,10.5,11.9,72,55,5.2,9,9,14,15,4.5,,,,6,SC,30
22,1012.3,19.0,25.2,14.3,15.3,81,53,6.0,12,20,16,19,6.9,5.5,,,5,SC,25
23,1008.7,17.0,19.8,11.8,13.8,83,54,10.4,18,36,24,36,3.7,7.5,,,5,SC,25
24,1011.4,17.9,25.5,8.7,9.3,62,33,4.4,9,28,13,29,4.5,,,,5,CI,200
25,1008.8,19.0,26.1,11.4,10.4,61,38,4.0,8,30,11,28,5.3,,,,8,CS,150
26,1009.3,19.8,28.1,12.6,12.8,67,38,5.4,10,11,17,10,1.3,,,,,,
27,1011.0,19.6,24.4,14.7,14.0,71,57,3.3,9,29,13,28,6.8,,,,5,SC,30
28,1010.4,20.7,26.3,16.6,16.8,80,57,4.2,12,16,16,16,6.8,0.0,,,5,SC,20
29,1011.6,21.5,26.6,18.0,18.8,85,72,3.9,9,29,16,27,6.8,,,,8,AS,120
30,1011.3,20.2,22.7,17.3,18.6,91,79,4.3,10,34,12,34,7.2,,,,7,SC,20
31,1012.6,18.5,22.2,16.0,14.5,79,60,7.0,13,33,18,33,5.5,,,,4,SC,25
