DATE,PS_AVG,TMP_AVG,TMP_MAX,TMP_MNM,TD_AVG,HM_AVG,HM_MNM,WSPD_AVG,WSPD_MAX,WD_MAX,WSPD_INS,WD_INS,CA_TOT_AVG,RN_SUM,SD_MAX,VIS_MNM,CLA,CLF,BASE
1,1010.2,24.4,27.0,22.9,21.0,82,71,6.9,13,14,17,13,6.5,,,,7,SC,30
2,1008.5,24.7,28.6,21.1,20.3,77,66,7.5,12,13,16,12,6.4,,,,7,SC,25
3,1002.4,26.2,30.3,22.5,24.0,88,76,7.5,14,16,20,16,7.3,58.5,,,5,SC,20
4,999.1,24.7,27.5,21.6,21.3,82,70,7.1,14,34,21,34,2.8,42.0,,,,,
5,1005.2,24.8,29.0,20.6,19.4,73,40,3.7,8,29,14,34,4.2,,,,6,AC,70
6,1006.5,24.1,26.8,21.5,20.6,81,55,6.0,14,20,19,20,7.6,,,,8,AS,110
7,1007.5,22.0,24.9,18.7,18.8,83,60,6.8,15,24,23,24,7.2,6.5,,,5,SC,25
8,1013.3,20.5,26.1,16.0,15.1,74,39,5.9,15,2,19,3,3.9,,,,4,AC,120
9,1016.1,20.8,26.1,15.4,15.3,73,52,6.8,14,33,19,34,0.3,,,,,,
10,1019.4,21.5,27.0,15.8,16.5,75,52,4.8,9,34,12,34,3.3,,,,5,CI,180
11,1019.5,20.8,26.2,16.6,15.1,72,50,5.2,10,10,14,10,5.0,,,,6,AC,150
12,1017.1,22.1,28.5,16.2,16.3,71,52,5.7,10,33,14,34,3.6,,,,5,AC,150
13,1015.5,22.4,25.9,20.2,20.4,89,79,6.8,12,10,16,11,7.8,11.0,,,5,SC,25
14,1013.3,22.8,26.7,20.4,21.4,93,78,6.0,12,8,16,7,7.9,7.0,,,5,SC,25
15,1014.2,24.3,28.1,22.4,22.6,91,76,3.4,8,28,11,28,6.6,3.5,,,5,SC,25
16,1015.8,23.8,27.2,21.5,20.8,84,70,5.4,11,34,14,33,5.8,,,,7,AS,80
17,1017.6,22.5,26.0,18.6,18.9,81,62,4.7,10,32,14,32,4.2,,,,8,AS,100
18,1017.0,21.7,26.0,16.4,16.3,73,50,5.1,10,32,15,32,1.8,,,,6,AC,140
19,1014.1,20.6,24.9,18.6,17.1,81,56,3.5,9,18,11,19,7.8,7.0,,,6,SC,20
20,1008.8,21.9,23.9,18.9,20.9,94,87,3.6,7,8,10,8,8.0,0.0,,,5,SC,25
21,1009.1,21.4,23.9,19.0,20.1,93,83,6.6,13,34,18,34,7.0,10.0,,,5,SC,25
22,1015.8,21.3,26.5,16.5,17.0,79,40,4.3,8,36,11,20,3.8,,,,6,CI,180
23,1016.6,19.7,25.3,15.2,16.4,83,59,6.1,11,34,15,34,5.9,0.0,,,8,AS,100
24,1019.1,18.4,23.4,13.2,13.0,73,48,5.5,13,36,17,35,3.7,,,,5,CI,200
25,1018.6,17.5,23.4,12.0,10.9,67,43,5.8,11,34,15,34,3.1,,,,6,CI,180
26,1017.7,19.8,25.3,15.2,14.2,72,52,5.7,11,33,14,33,4.2,,,,6,AS,130
27,1017.5,18.9,23.8,13.7,12.8,70,45,5.0,10,33,13,33,0.9,,,,,,
28,1017.3,19.8,25.5,14.6,14.5,73,49,5.3,11,9,14,10,5.9,0.0,,,8,AS,120
29,1013.0,21.2,26.4,16.9,15.4,72,42,4.9,11,7,14,4,4.4,,,,5,AS,120
30,1007.0,19.6,24.1,16.4,13.1,68,46,12.3,22,35,28,33,2.3,,,,,,
