DATE,PS_AVG,TMP_AVG,TMP_MAX,TMP_MNM,TD_AVG,HM_AVG,HM_MNM,WSPD_AVG,WSPD_MAX,WD_MAX,WSPD_INS,WD_INS,CA_TOT_AVG,RN_SUM,SD_MAX,VIS_MNM,CLA,CLF,BASE
1,1017.3,8.6,12.5,6.0,5.1,79,59,8.1,13,32,18,33,3.2,,,,7,SC,25
2,1020.2,8.1,13.9,1.0,1.9,71,32,5.2,12,32,18,33,0.6,,,,5,ST,8
3,1024.5,9.0,16.8,0.4,1.8,68,23,4.4,10,28,14,28,1.6,,,,7,ST,1
4,1024.4,12.3,20.8,4.6,2.2,54,25,5.4,13,24,17,24,3.0,,,,7,AC,150
5,1017.3,14.3,16.3,11.4,12.0,87,56,11.3,21,17,32,17,8.0,22.0,,,5,SC,30
6,1013.3,12.0,15.3,8.9,11.8,99,99,6.4,12,21,17,22,7.9,1.0,,,9,FG,2
7,1014.2,11.2,17.6,8.5,9.4,90,64,5.1,9,33,12,32,4.7,,,,4,SC,30
8,1013.2,10.2,15.2,7.2,8.9,92,74,6.0,14,32,20,32,4.6,,,,9,CI,2
9,1013.5,12.3,17.1,8.2,8.9,82,61,5.2,10,35,14,35,6.1,,,,7,AC,120
10,1010.6,14.0,20.5,9.9,4.9,56,31,6.2,13,33,18,33,6.5,0.0,,,6,AC,120
11,1008.9,11.3,14.2,9.7,7.6,79,61,10.2,17,36,23,36,4.7,10.5,,,5,SC,25
12,1016.7,11.2,15.3,5.6,0.7,50,30,8.5,16,33,22,33,3.5,,,,7,CS,150
13,1019.2,11.4,18.3,2.9,4.0,62,39,6.7,12,25,18,25,2.1,,,,,,
14,1014.7,14.9,20.0,9.1,7.2,61,47,11.0,20,20,28,19,5.2,0.0,,,8,AS,90
15,1014.9,16.4,24.1,12.0,12.8,82,47,4.5,9,17,12,16,4.3,1.0,,,7,ST,1
16,1014.7,16.2,24.0,11.4,14.0,88,62,4.2,10,28,14,29,4.5,,,,9,FG,1
17,1002.0,14.4,18.4,10.6,14.2,99,99,6.8,14,19,19,18,6.9,6.0,,,5,SC,25
18,1002.5,13.1,19.1,9.3,10.4,84,69,9.2,19,22,28,21,4.5,,,,4,SC,30
19,1012.1,13.2,17.2,9.2,3.8,55,27,6.5,11,33,16,33,1.6,,,,,,
20,1012.5,11.7,15.7,7.7,5.2,67,37,5.0,15,2,21,2,7.6,3.0,,,5,SC,30
21,1011.4,12.7,18.0,7.7,7.8,75,49,7.7,16,32,21,33,5.8,,,,6,AC,150
22,1014.0,12.4,17.2,8.6,8.8,81,51,5.5,11,32,15,32,0.5,,,,5,AC,150
23,1018.2,12.8,20.4,5.5,7.5,74,42,4.8,12,24,17,24,1.8,,,,9,FG,1
24,1019.5,14.7,21.1,6.6,6.2,61,32,6.9,14,22,18,23,1.3,,,,,,
25,1019.2,16.9,21.6,11.3,12.3,76,54,4.8,8,19,12,34,6.4,3.5,,,5,SC,30
26,1016.7,14.5,17.6,11.0,8.0,69,38,9.5,18,36,23,35,5.6,1.0,,,5,SC,30
27,1014.5,13.3,17.4,10.2,4.7,59,33,8.6,14,33,20,33,4.1,,,,5,CI,180
28,1009.2,14.4,21.9,5.9,7.7,68,32,7.1,15,24,23,27,2.2,,,,,,
29,1009.0,16.4,24.0,8.3,8.3,64,30,6.1,12,23,16,23,0.0,,,,,,
30,1010.3,17.9,23.4,14.0,11.2,66,48,9.6,14,20,19,19,0.2,,,,,,
