DATE,PS_AVG,TMP_AVG,TMP_MAX,TMP_MNM,TD_AVG,HM_AVG,HM_MNM,WSPD_AVG,WSPD_MAX,WD_MAX,WSPD_INS,WD_INS,CA_TOT_AVG,RN_SUM,SD_MAX,VIS_MNM,CLA,CLF,BASE
1,1009.2,28.5,34.1,24.1,25.6,85,67,4.9,14,3,29,2,4.7,4.0,,,5,CI,150
2,1007.3,29.1,33.8,24.7,25.5,82,63,4.4,8,11,12,13,2.8,,,,,,
3,1004.7,28.6,33.1,24.5,23.3,74,57,7.7,13,11,18,14,2.4,,,,,,
4,1004.7,29.4,34.5,24.9,25.1,78,62,5.0,9,11,12,12,1.6,,,,,,
5,1002.7,30.1,34.8,25.7,25.6,78,57,5.5,12,34,17,34,3.4,,,,5,CI,180
6,1000.5,29.9,33.6,25.8,25.9,80,62,5.4,13,34,17,33,2.6,,,,,,
7,1000.5,29.4,32.8,27.0,25.5,81,57,5.2,8,32,13,31,3.1,,,,6,CI,150
8,1000.2,28.1,31.0,26.1,25.1,84,67,3.7,8,19,10,23,7.1,0.0,,,5,SC,20
9,996.9,26.9,30.0,25.2,24.6,87,80,6.0,13,32,20,34,7.3,5.5,,,5,SC,20
10,1000.8,27.7,31.2,24.8,23.9,81,61,4.1,9,32,13,32,3.6,,,,4,SC,25
11,1005.8,27.6,32.2,23.2,23.7,81,59,3.8,10,32,14,32,2.6,,,,,,
12,1009.9,26.9,31.4,23.5,23.8,84,64,4.3,8,24,11,25,5.8,0.5,,,4,SC,30
13,1009.0,24.1,26.8,22.5,22.1,89,73,7.3,18,11,24,11,8.0,25.5,,,4,SC,30
14,1003.7,25.2,29.1,22.7,23.4,90,78,8.9,15,11,20,11,7.9,28.0,,,5,SC,30
15,1002.9,25.7,29.2,24.1,24.4,93,81,7.0,12,17,18,17,7.3,3.0,,,5,SC,30
16,1005.4,26.0,28.6,23.9,23.3,86,69,4.4,8,24,14,29,5.5,0.0,,,7,SC,30
17,1008.3,26.1,29.3,23.2,23.0,84,67,4.8,11,32,19,28,5.6,,,,5,SC,20
18,1011.3,26.2,30.3,22.6,22.9,83,65,3.3,7,28,11,28,3.7,,,,5,SC,30
19,1011.4,25.9,28.7,22.2,23.1,85,75,4.9,11,14,14,17,7.6,0.0,,,6,SC,25
20,1008.1,26.5,31.4,22.3,23.8,86,69,9.4,18,23,28,20,7.0,52.0,,,5,SC,25
21,1007.9,26.4,30.6,23.6,24.3,89,75,7.7,18,16,24,17,7.1,11.0,,,5,SC,30
22,1012.4,27.5,31.5,25.1,25.6,89,75,4.4,9,17,14,17,5.4,12.0,,,5,SC,30
23,1013.0,29.0,32.5,25.4,26.3,86,71,7.7,14,21,21,21,3.1,0.0,,,5,SC,30
24,1009.3,28.7,31.3,26.7,26.4,88,78,9.6,18,23,24,24,4.8,,,,6,SC,30
25,1008.8,26.8,30.8,24.1,24.2,93,88,5.7,11,33,14,33,5.6,30.5,,,5,SC,25
26,1013.6,25.2,30.3,20.5,17.3,66,28,7.8,15,1,20,1,3.1,,,,6,AC,120
27,1015.0,24.0,30.4,18.1,17.0,66,47,4.6,8,24,12,24,2.2,,,,,,
28,1011.9,25.7,30.6,20.0,22.9,86,69,6.9,11,22,17,21,5.1,,,,6,SC,30
29,1013.7,23.6,26.5,18.8,15.7,63,42,12.0,17,35,24,35,4.0,,,,6,AC,120
30,1013.4,20.6,24.9,17.8,10.6,54,35,10.4,17,1,22,2,6.4,,,,7,AC,110
31,1011.7,22.4,27.4,16.8,17.3,74,55,7.9,13,34,20,32,3.7,,,,6,CS,150
