DATE,PS_AVG,TMP_AVG,TMP_MAX,TMP_MNM,TD_AVG,HM_AVG,HM_MNM,WSPD_AVG,WSPD_MAX,WD_MAX,WSPD_INS,WD_INS,CA_TOT_AVG,RN_SUM,SD_MAX,VIS_MNM,CLA,CLF,BASE
1,1016.4,17.7,25.7,13.5,12.9,75,53,5.3,14,22,18,22,0.0,,,,,,
2,1021.3,18.5,26.6,13.3,6.5,49,22,5.0,12,14,19,14,5.4,,,,7,CI,180
3,1021.1,18.7,27.0,10.5,11.1,65,37,5.1,14,20,20,21,0.4,,,,,,
4,1016.6,19.0,27.1,13.2,12.9,71,37,6.0,14,16,18,15,4.8,1.5,,,5,SC,25
5,1014.6,18.3,22.6,15.8,17.0,93,75,5.5,13,35,21,34,8.0,5.0,,,5,SC,25
6,1017.9,15.5,20.0,10.5,7.4,60,37,6.1,16,35,23,36,4.8,,,,6,SC,30
7,1016.9,16.1,20.9,9.4,11.9,78,56,5.6,11,27,17,28,0.8,,,,,,
8,1015.3,17.2,23.0,10.6,9.1,64,32,4.4,10,20,16,6,6.4,,,,9,FG,1
9,1010.2,14.3,16.9,11.9,12.2,88,47,8.7,17,9,25,11,8.0,5.0,,,5,SC,30
10,1011.7,15.4,18.0,13.7,13.3,88,71,6.8,13,32,21,25,4.9,1.0,,,5,SC,30
11,1012.5,20.1,25.9,14.1,14.9,73,56,6.9,11,17,14,18,5.4,,,,5,AC,120
12,1010.3,19.0,21.0,14.8,17.1,89,67,4.5,10,19,14,18,7.8,0.0,,,4,SC,30
13,1008.6,17.5,23.7,12.5,14.3,84,55,6.0,14,21,21,22,2.9,,,,5,AC,150
14,1013.0,16.0,20.6,10.3,9.8,70,36,6.3,13,32,20,32,1.8,,,,5,CI,180
15,1015.0,16.1,21.7,10.0,9.7,69,41,5.9,14,33,21,32,4.9,,,,5,CI,180
16,1012.1,16.3,21.9,11.1,11.1,75,39,4.6,13,28,18,29,4.0,,,,5,AC,150
17,1012.2,17.6,23.5,12.0,12.1,73,44,5.3,12,32,18,32,0.8,,,,,,
18,1016.7,18.8,25.5,11.2,11.8,68,42,4.4,9,32,12,33,0.4,0.0,,,,,
19,1017.7,19.1,26.8,12.0,10.6,62,34,4.5,11,28,17,28,1.1,,,,,,
20,1016.6,19.2,25.5,12.1,10.5,60,36,3.8,9,33,13,34,5.6,,,,6,CI,180
21,1015.6,19.8,26.3,12.4,12.9,67,42,3.7,10,36,14,1,3.5,,,,,,
22,1014.4,20.8,27.2,13.6,13.9,68,44,5.3,10,33,14,33,0.4,,,,,,
23,1011.4,20.5,25.4,14.5,15.0,73,47,3.4,7,25,10,24,7.2,0.0,,,5,SC,25
24,1008.6,19.9,23.4,16.0,16.6,82,72,6.0,15,34,22,34,5.1,0.0,,,5,SC,25
25,1008.1,18.5,25.2,13.7,12.1,71,32,7.2,15,34,24,34,1.0,,,,,,
26,1010.2,16.8,20.2,12.5,7.3,54,39,10.8,16,35,24,35,0.0,,,,,,
27,1013.2,16.6,23.1,9.6,9.3,66,39,4.6,9,28,13,29,0.0,,,,,,
28,1013.7,19.8,26.4,12.9,10.5,58,33,8.2,15,20,20,21,0.0,,,,,,
29,1013.8,21.1,27.2,14.7,14.1,67,42,4.2,9,18,15,26,1.0,,,,,,
30,1010.7,21.8,29.4,15.4,13.9,65,28,3.6,6,20,10,29,6.6,,,,6,AC,120
31,1003.7,21.8,26.6,17.8,19.2,86,70,6.5,12,20,17,19,7.9,0.0,,,5,SC,25
